Ticker,Short Name,Market Cap,Ticker.1,BICS L1 Sect Nm,BICS L2 IG Nm,BICS L3 Ind Nm,Avg D Val Traded 5D:D-5,PORT US Sz Fact Exp:D-1,PORT US Prof Fact Exp:D-1,PORT US Vol Fact Exp:D-1,PORT US Trd Act Fact Exp:D-1,PORT US Lev Fact Exp:D-1,PORT US Mom Fact Exp:D-1,PORT US Val Fact Exp:D-1,PORT US Gr Fact Exp:D-1,PORT US Dvd Yld Fact Exp:D-1,PORT US Earn Var Fact Exp:D-1,P/S,BEst P/S BF12M,P/B,BEst P/B BF12M,P/E,BEst P/E BF12M,ROE LF,T12M R&D/Sls,GICS Sector,GICS Ind,GICS SubInd,GICS Sector.1,GICS Ind Name,GICS SubInd Name,ESG Disclosure Score (Latest Available) (BLOOMBERG L.P.),Beta:Y-1,Total Return:Y-1,Number of Employees:Y,Number of Employees:Y-5
JOBY US Equity,JOBY AVIATION IN,5952365602.34,JOBY US,Industrials,Industrial Products,Aerospace & Defense,76354808.0,-3.0,-3.0002689361572266,2.3430161476135254,1.0768624544143677,-1.1776506900787354,0.612751841545105,-2.622215509414673,-1.7794607877731323,-0.7094537615776062,0.43797770142555237,4883.8671875,177.2466051721179,5.25200891494751,6.204757124260816,,,-46.659934997558594,35566.76356589147,20.0,203020.0,20302010.0,Industrials,Passenger Airlines,Passenger Airlines,46.01146697998047,1.453046284704125,37.699116433420166,1777.0,
SKY US Equity,CHAMPION HOMES I,5949826101.5199995,SKY US,Consumer Discretionary,Consumer Discretionary Products,Home Construction,91740800.0,-3.0,-0.9873351454734802,-0.6901127099990845,0.15533776581287384,-1.2288426160812378,0.10335983335971832,0.012353787198662758,0.8753014802932739,-0.7094537615776062,1.4368268251419067,2.469918966293335,2.25567261850127,3.8878047466278076,3.5259024872295175,36.27188491821289,26.374209004056105,11.175500869750977,,25.0,252010.0,25201030.0,Consumer Discretionary,Household Durables,Homebuilding,50.35710525512695,1.2093575897869215,34.10792471109308,7700.0,7000.0
THG US Equity,HANOVER INSURANC,5949106250.1,THG US,Financials,Insurance,Insurance,61455376.0,-2.238070011138916,-1.2650460004806519,-0.06408992409706116,-0.3694172501564026,-0.6226841807365417,-0.09896926581859589,1.26164710521698,-0.9637244939804077,0.5950315594673157,-0.9973887205123901,0.9515751004219055,0.8792559688145235,2.085681676864624,1.8282111596392612,12.375170707702637,11.547132129049098,16.053058624267578,,40.0,403010.0,40301040.0,Financials,Insurance,Property & Casualty Insurance,,0.5526723072425344,30.158584850602942,4800.0,4200.0
LITE US Equity,LUMENTUM HOL,5944280000.000001,LITE US,Technology,Tech Hardware & Semiconductors,Technology Hardware,342980288.0,-2.976731061935425,-3.0002689361572266,-0.356640487909317,3.0002400875091553,1.663085699081421,1.031199336051941,-1.2414836883544922,0.3025592267513275,-0.7094537615776062,0.29681774973869324,4.1403727531433105,3.1362904562154954,6.804642677307129,6.0999645461120995,,28.874017591327206,-48.63029479980469,21.14010891859396,45.0,452010.0,45201020.0,Information Technology,Communications Equipment,Communications Equipment,68.7958984375,2.1526603448856982,46.16300979547003,7257.0,5161.0
MC US Equity,MOELIS & CO-CL A,5916215882.561919,MC US,Financials,Financial Services,Institutional Financial Svcs,89210152.0,-3.0,-1.1743464469909668,-0.11415443569421768,0.5487145185470581,-0.3749256432056427,0.36782151460647583,-0.5445839762687683,-0.9942946434020996,1.0511069297790527,2.5405375957489014,4.746096611022949,3.914883442067368,16.059232711791992,11.210830175081723,44.772727966308594,26.477112098229448,11.15160083770752,,40.0,402030.0,40203020.0,Financials,Capital Markets,Investment Banking & Brokerage,32.90413284301758,1.315756552962071,50.16914699246215,1161.0,842.0
OZK US Equity,BANK OZK,5896341735.679999,OZK US,Financials,Banking,Banking,60735480.0,-2.172612428665161,-1.2862603664398193,0.8275204300880432,0.9485601782798767,-0.9802957773208618,-0.7606338858604431,2.2159950733184814,-0.6798375844955444,1.1784249544143677,-1.1582564115524292,2.1331324577331543,3.499326756065244,1.098923921585083,0.9867146345784386,8.498601913452148,8.654202952024464,13.775768280029297,,40.0,401010.0,40101015.0,Financials,Banks,Regional Banks,35.39885330200195,1.134974369129031,29.0315723008872,2744.0,2563.0
LYFT US Equity,LYFT INC-A,5877954736.16,LYFT US,Communications,Media,Internet Media & Services,242879552.0,-2.5753602981567383,-2.523927688598633,0.9014297723770142,3.0002400875091553,-0.09131263941526413,-0.38049542903900146,-0.054362956434488297,1.1149418354034424,-0.7094537615776062,1.948602557182312,1.0497688055038452,0.8690928209767718,8.963191986083984,4.995620696211619,1027.555908203125,16.673644836195677,-11.608701705932617,7.297660456612675,20.0,203040.0,20304040.0,Industrials,Ground Transportation,Passenger Ground Transportation,,1.672811716209412,13.815263400637212,2945.0,4680.0
DY US Equity,DYCOM INDS,5811248790.700001,DY US,Industrials,Industrial Services,Engineering & Construction,60161768.0,-2.767767906188965,-0.9148470759391785,-1.2998383045196533,1.0469810962677002,0.49984684586524963,0.6612945795059204,0.37530821561813354,0.7202271223068237,-0.7094537615776062,0.568324625492096,1.2708925008773804,1.1009343725546312,4.7104668617248535,3.6351839240722645,29.075435638427734,21.280653140580725,19.597705841064453,,20.0,201030.0,20103010.0,Industrials,Construction & Engineering,Construction & Engineering,,1.1991487827251897,70.7208329491498,15611.0,
FTT CN Equity,FINNING INTL INC,5796370092.7300005,FTT CN,Industrials,Industrial Services,Industrial Support Services,53976076.0,-2.4528815746307373,-1.0043073892593384,0.30931907892227173,-0.5156964659690857,0.6906185746192932,-0.6514121890068054,1.9153635501861572,0.13555237650871277,0.9358707666397095,0.45541325211524963,0.5324189066886902,0.560503720324863,2.2811479568481445,2.002305310496555,11.804854393005371,10.68221255655791,17.778650283813477,0,20.0,201070.0,20107010.0,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,,1.2555286757069466,21.44263546995657,13200.0,13146.0
SPTS US Equity,SPDR-PORT S/T T,5795100954.246521,SPTS,,,,45604388.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.3417971577222983,4.411399810289862,,
ANF US Equity,ABERCROMBIE & FI,5779258608.970001,ANF US,Consumer Discretionary,Retail & Whsle - Discretionary,Retail - Discretionary,202080560.0,-2.741546869277954,0.16270732879638672,1.3002229928970337,3.0002400875091553,-0.12029077112674713,0.528528094291687,1.4024062156677246,-0.063179150223732,-0.7094537615776062,1.1192206144332886,1.2121587991714478,1.1038893269159131,4.633880138397217,2.928772887068827,11.185029983520508,10.022744845583828,50.86442947387695,,25.0,255040.0,25504010.0,Consumer Discretionary,Specialty Retail,Apparel Retail,,1.2332225160294044,10.359757952392613,6500.0,7000.0
GTES US Equity,GATES INDUSTRIAL,5764682988.41,GTES US,Industrials,Industrial Products,Machinery,76431440.0,-2.5956497192382812,-1.164937138557434,-0.20821012556552887,0.4292795658111572,0.6729059219360352,0.36832404136657715,0.8264120221138,-1.1059260368347168,-0.7094537615776062,-0.9204519391059875,1.7286661863327026,1.691060628652362,1.9049986600875854,1.653279200278506,30.824447631835938,15.181752283197525,6.242992877960205,,20.0,201060.0,20106020.0,Industrials,Machinery,Industrial Machinery & Supplies & Components,52.298561096191406,1.106779557968263,70.21115614812821,14100.0,14700.0
GBIL US Equity,GOLDMAN SACHS AC,5754968700.0,GBIL,,,,76871872.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.3436902835211904,5.092398170570944,,
ABG US Equity,ASBURY AUTO GRP,5751465586.169999,ABG US,Consumer Discretionary,Retail & Whsle - Discretionary,Retail - Discretionary,58693576.0,-2.1284894943237305,-1.27089524269104,-0.4943378269672394,0.45620399713516235,1.5079925060272217,-0.2605075240135193,1.1552824974060059,1.3884425163269043,-0.7094537615776062,0.9607386589050293,0.34020718932151794,0.3266911811158599,1.7105239629745483,1.4540105305376916,10.888971328735352,10.723559601447118,10.927790641784668,0,25.0,255040.0,25504050.0,Consumer Discretionary,Specialty Retail,Automotive Retail,49.49200439453125,1.2357390145306704,39.33282586553657,15000.0,8200.0
TKR US Equity,TIMKEN CO,5740497947.58,TKR US,Industrials,Industrial Products,Industrial Intermediate Prod,88595768.0,-2.5433571338653564,-1.0328397750854492,-0.4260406494140625,0.08063112199306488,0.5783867835998535,-0.8871335983276367,1.0360139608383179,-0.6909820437431335,0.2898765802383423,-0.6892727017402649,1.2569053173065186,1.2566054628249106,2.030956268310547,1.8502935368663707,16.433631896972656,13.699226954008422,13.041468620300293,,20.0,201060.0,20106020.0,Industrials,Machinery,Industrial Machinery & Supplies & Components,48.8582649230957,0.9312499831429403,2.038232440901999,19602.0,17477.0
WCP CN Equity,WHITECAP RESOURC,5733770561.92,WCP CN,Energy,Oil & Gas,Oil & Gas Supply Chain,45379700.0,-2.663322687149048,-0.4081784784793854,0.3003797233104706,0.09087539464235306,-0.40997201204299927,-0.0678485706448555,3.0000126361846924,0.29275307059288025,3.0000100135803223,1.4808307886123657,1.7131202220916748,1.5489475784941948,1.0199189186096191,,6.530826568603516,8.296521604473554,15.939644813537598,0,10.0,101020.0,10102020.0,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,34.48345184326172,0.9861144615702212,26.748339308635206,522.0,269.0
GNTX US Equity,GENTEX CORP,5699438101.28,GNTX US,Consumer Discretionary,Consumer Discretionary Products,Automotive,71331168.0,-2.958789110183716,-0.21723057329654694,-0.9406929612159729,-0.12785813212394714,-1.279191493988037,-1.2708849906921387,0.8191194534301758,-0.27363619208335876,0.26932427287101746,-0.30867910385131836,2.4541354179382324,2.2068227782616896,2.3055050373077393,2.0070775643721595,13.757657051086426,12.558522754982231,16.9078426361084,7.844814616533649,25.0,251010.0,25101010.0,Consumer Discretionary,Automobile Components,Automotive Parts & Equipment,48.05351638793945,0.7660823435713047,-26.334609620427475,6245.0,5707.0
ELAN US Equity,ELANCO ANIMAL HE,5694944348.159999,ELAN US,Health Care,Health Care,Biotech & Pharma,65081484.0,-2.356271743774414,-1.259102702140808,1.1061898469924927,0.7151175141334534,0.7672052979469299,-1.3327443599700928,1.2505881786346436,-1.2977632284164429,-0.7094537615776062,-0.7166497707366943,1.276734709739685,1.249920348169054,0.8730211853981018,0.8907278548012464,,12.549890807991382,3.239314079284668,7.678491243825775,35.0,352020.0,35202010.0,Health Care,Pharmaceuticals,Pharmaceuticals,,1.0290268864103582,-26.996193582351925,9300.0,5590.0
MARA US Equity,MARA HOLDINGS IN,5691443753.58,MARA US,Financials,Financial Services,Asset Management,516728928.0,-3.0,-0.4946926236152649,3.0000202655792236,0.7853108048439026,-0.5073701739311218,0.0739939734339714,-0.5348888039588928,1.8535940647125244,-0.7094537615776062,1.9335672855377197,7.31033992767334,5.66081758536048,1.7906568050384521,1.2447724393810649,12.239428520202637,47.19121960667952,8.491758346557617,1.5238362460584682,45.0,451030.0,45103010.0,Information Technology,Software,Application Software,30.167991638183594,2.6771304156219173,-4.389968173160275,60.0,3.0
VLY US Equity,VALLEY NATL BANC,5690973206.22,VLY US,Financials,Banking,Banking,92411696.0,-1.9640445709228516,-1.6228435039520264,1.0516537427902222,0.9292454719543457,0.20383359491825104,-0.8119898438453674,0.954663097858429,-0.46934014558792114,1.7530161142349243,-1.1726163625717163,1.483426809310913,2.7617224250931995,0.8136226534843445,0.7680502433766472,15.057315826416016,10.647753213994713,5.288671970367432,,40.0,401010.0,40101015.0,Financials,Banks,Regional Banks,,1.190797468771321,36.34401238479899,3749.0,3192.0
INTA US Equity,INTAPP INC,5688855236.0,INTA US,Technology,Software & Tech Services,Software,98792520.0,-3.0,-2.105492353439331,1.2596664428710938,0.20659130811691284,-1.1742992401123047,0.8898036479949951,-0.9072272181510925,0.7487785816192627,-0.7094537615776062,0.5870556831359863,11.567606925964355,10.408557113527959,12.120490074157715,10.479700878672732,,75.32742711527762,-5.291132926940918,26.43039466355862,45.0,451030.0,45103010.0,Information Technology,Software,Application Software,31.988733291625977,1.2407015406119892,81.16309205573606,1235.0,
XLB US Equity,SPDR-MATERIALS,5687970680.25,XLB,,,,746886016.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.766822870633975,8.207202912717415,,
CRUS US Equity,CIRRUS LOGIC INC,5674283855.79,CRUS US,Technology,Tech Hardware & Semiconductors,Semiconductors,142991696.0,-3.0,-0.37943920493125916,-0.7036540508270264,0.6769934296607971,-1.0426456928253174,-0.001292392029426992,0.790073573589325,-0.5880746841430664,-0.7094537615776062,0.270037978887558,3.0894455909729004,3.057398394735993,2.8905389308929443,2.957435741801269,19.358203887939453,15.342398210618475,16.212425231933594,23.57793656235489,45.0,453010.0,45301020.0,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,51.8056526184082,1.3272110876821797,18.818157041907323,1625.0,1551.0
BE US Equity,BLOOM ENERGY C-A,5664112734.84,BE US,Industrials,Industrial Products,Electrical Equipment,107110808.0,-3.0,-2.4335274696350098,0.209214985370636,3.0002400875091553,1.3968479633331299,2.058110237121582,-1.1307010650634766,1.5136959552764893,-0.7094537615776062,0.6077240109443665,4.454885959625244,3.307761570711802,13.139684677124023,9.350245677041016,,50.83705572445607,-28.22952651977539,11.34155712776973,20.0,201040.0,20104020.0,Industrials,Electrical Equipment,Heavy Electrical Equipment,52.43939208984375,1.5627117319613124,119.29203777326674,2377.0,
QTWO US Equity,Q2 HOLDINGS INC,5660786218.56,QTWO US,Technology,Software & Tech Services,Software,52342160.0,-3.0,-2.2312631607055664,-0.3175102472305298,0.6970248818397522,0.3865290880203247,1.5268157720565796,-0.8124865293502808,-0.3057725131511688,-0.7094537615776062,-0.40620747208595276,8.27932071685791,7.241967346519661,11.433218955993652,9.294486865251182,,44.6857938227784,-12.130398750305176,20.989671920264914,45.0,451030.0,45103010.0,Information Technology,Software,Application Software,,1.5402094763749874,125.66820124113151,2315.0,1190.0
CMC US Equity,COMMERCIAL METAL,5640028290.19,CMC US,Materials,Materials,Steel,53185440.0,-2.4188714027404785,-1.4655147790908813,-0.584591805934906,0.22409361600875854,-0.2970021367073059,-0.5799199342727661,1.2366957664489746,0.12962007522583008,0.10920164734125137,0.6072096824645996,0.7296832203865051,0.7096531456345393,1.408154010772705,1.33814815584313,13.7164888381958,13.311984176409025,3.2384109497070312,,15.0,151040.0,15104050.0,Materials,Metals & Mining,Steel,68.24263000488281,1.15578627393767,-5.284646776322155,13178.0,11524.0
LSTR US Equity,LANDSTAR SYSTEM,5632142287.93,LSTR US,Industrials,Industrial Services,Transportation & Logistics,47878412.0,-2.9197161197662354,-0.6353061199188232,-1.0554075241088867,0.05715024843811989,-1.1611641645431519,-0.9913567304611206,0.006617861799895763,-0.9816784858703613,-0.2368757724761963,1.6993272304534912,1.1718430519104004,1.1059915153284994,5.789294242858887,5.5324170995910436,29.05455207824707,25.82977302490291,20.03167152404785,0,20.0,203040.0,20304030.0,Industrials,Ground Transportation,Cargo Ground Transportation,,0.7585297133962291,-14.670672352623647,1468.0,1306.0
ARW US Equity,ARROW ELECTRONIC,5626117568.64,ARW US,Technology,Tech Hardware & Semiconductors,Technology Hardware,94491800.0,-1.7958089113235474,-1.3224409818649292,-2.1355316638946533,0.3472977578639984,0.2259238064289093,-0.8813387155532837,2.269324779510498,-0.3418908715248108,-0.7094537615776062,-0.2184469997882843,0.2045551985502243,0.2010558981345055,0.9687926769256592,0.9206419398581157,10.457454681396484,9.883655718449605,6.779407978057861,0,45.0,452030.0,45203030.0,Information Technology,"Electronic Equipment, Instruments & Components",Technology Distributors,,0.9979253967103943,-1.8351990625743997,22100.0,20100.0
WHR US Equity,WHIRLPOOL CORP,5613222172.599999,WHR US,Consumer Discretionary,Consumer Discretionary Products,Home & Office Products,140046880.0,-1.9563926458358765,-1.0556650161743164,-0.05207699537277222,2.0682125091552734,1.54252028465271,-0.298471599817276,1.1609294414520264,-1.8072656393051147,2.3514273166656494,-0.13374941051006317,0.3377140760421753,0.35932298347842123,2.086843252182007,1.7951589205614553,13.500998497009277,10.326172285541755,-12.844400405883789,,25.0,252010.0,25201040.0,Consumer Discretionary,Household Durables,Household Appliances,,0.9252502232217781,-0.10223268548531506,44000.0,77000.0
SSO US Equity,PRO ULTRA S&P500,5603164000.0,SSO,,,,203405712.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,1.6484344672945752,37.46321615135566,,
FRSH US Equity,FRESHWORKS-CL A,5584210504.72,FRSH US,Technology,Software & Tech Services,Software,61098848.0,-3.0,-2.448674440383911,0.8747465014457703,1.4135652780532837,-1.2147005796432495,-1.5581800937652588,-0.8473355174064636,0.412762314081192,-0.7094537615776062,-0.014660707674920559,7.799478530883789,6.768445350518482,4.676432132720947,4.337134879442845,,33.63252281403421,-9.259040832519531,23.23692343576885,45.0,451030.0,45103010.0,Information Technology,Software,Application Software,31.857961654663086,1.1143386236700552,-15.413712944115765,,
TMF US Equity,DIR 20+Y T BUL3X,5531499534.12,TMF,,,,306129984.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.47065022894085806,-21.17673627547173,,
JCPB US Equity,JPM COR PLUS BD,5529092000.0,JCPB,,,,72240368.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.3929764360914361,4.855932435781551,,
BLV US Equity,VANGUARD LONG-TE,5519887733.459473,BLV,,,,83622072.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.42973393620511713,0.5741877327443135,,
GH US Equity,GUARDANT HEALTH,5494473595.64,GH US,Health Care,Health Care,Biotech & Pharma,107762936.0,-3.0,-3.0002689361572266,0.8615038394927979,1.999638319015503,2.070890426635742,0.8664212822914124,-2.269777536392212,-1.2422142028808594,-0.7094537615776062,0.39471447467803955,7.806905746459961,6.328631504370724,,,,,,49.702133314843074,35.0,351020.0,35102015.0,Health Care,Health Care Providers & Services,Health Care Services,38.88944625854492,1.40544615645057,101.40399173171275,1768.0,454.0
W US Equity,WAYFAIR INC- A,5483941673.44,W US,Consumer Discretionary,Retail & Whsle - Discretionary,E-Commerce Discretionary,133759800.0,-2.519845724105835,-3.0002689361572266,1.0329583883285522,3.0002400875091553,2.5498578548431396,-1.03765070438385,-1.3842421770095825,-1.6956982612609863,-0.7094537615776062,2.5007946491241455,0.44594889879226685,0.46488511029165747,,,,54.04784899174725,,,25.0,255040.0,25504060.0,Consumer Discretionary,Specialty Retail,Homefurnishing Retail,40.0965690612793,1.9144595019665636,-12.004828625893559,14400.0,12100.0
WK US Equity,WORKIVA INC,5479276434.04,WK US,Technology,Software & Tech Services,Software,49421408.0,-3.0,-2.2224061489105225,-1.4034059047698975,0.23987455666065216,1.4957029819488525,-0.23169317841529846,-1.0123200416564941,0.8420173525810242,-0.7094537615776062,-0.011174976825714111,7.717828750610352,6.324205271975382,,,,73.52624887818767,,26.208033522150586,45.0,451030.0,45103010.0,Information Technology,Software,Application Software,,1.0525444861230322,8.156570259291819,2526.0,1319.0
INSP US Equity,INSPIRE MEDICAL,5458473385.1,INSP US,Health Care,Health Care,Medical Equipment & Devices,92811712.0,-3.0,-1.4024323225021362,-0.2542380392551422,2.382784128189087,-1.1679985523223877,-0.531690239906311,-0.8032698035240173,2.940157651901245,-0.7094537615776062,1.8911573886871338,7.157375812530518,5.64238864724951,7.835350513458252,5.6238131235080555,168.6573944091797,86.21689915197844,5.32713508605957,15.199167807049815,35.0,351010.0,35101010.0,Health Care,Health Care Equipment & Supplies,Health Care Equipment,44.05995559692383,0.8517946643405011,-9.898105165782333,1011.0,165.0
NVDL US Equity,GRANITESHARES 2X,5454434341.4,NVDL,,,,1467813888.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,4.156811044087063,113.04212232659059,,
CHX US Equity,CHAMPIONX CORP,5445432000.0,CHX US,Energy,Oil & Gas,Oil & Gas Services & Equip,87033704.0,-2.7957348823547363,-0.6543108820915222,-0.5762723684310913,0.5202746391296387,-0.30244672298431396,-0.49047186970710754,0.9261340498924255,0.713974118232727,0.03184977546334267,1.182456135749817,1.496740698814392,1.4576387532543327,2.9476113319396973,,15.913543701171875,13.977708694409598,18.18113136291504,,10.0,101010.0,10101020.0,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,52.459510803222656,0.8474379925202081,-0.4552737679883401,7100.0,3000.0
CROX US Equity,CROCS INC,5441804905.72,CROX US,Consumer Discretionary,Consumer Discretionary Products,Apparel & Textile Products,165906080.0,-2.6753461360931396,0.9785463809967041,-0.8686429858207703,3.0002400875091553,0.5505774617195129,-0.7267871499061584,1.9953227043151855,1.5597127676010132,-0.7094537615776062,0.8403742909431458,1.3776990175247192,1.2994226351665161,3.1662442684173584,2.257382711993231,7.196493625640869,7.3232428480720175,57.06945037841797,,25.0,252030.0,25203020.0,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",Footwear,,1.1058354986399506,-6.601978987226698,7030.0,3901.0
AMTM US Equity,AMENTUM HOLDINGS,5391581760.16,AMTM US,Technology,Software & Tech Services,IT Services,55217544.0,-2.2388975620269775,-1.7932332754135132,1.7503548860549927,-1.020103931427002,1.2118266820907593,-0.29060572385787964,0.5852469801902771,-2.0473363399505615,-0.7094537615776062,0.19037066400051117,,0.37863373973446984,1.2048219442367554,,,10.174407968030367,,,20.0,202020.0,20202020.0,Industrials,Professional Services,Research & Consulting Services,29.685142517089844,1.4580452499875574,,,
HBM CN Equity,HUDBAY MINERALS,5338024446.696199,HBM CN,Materials,Materials,Metals & Mining,49319720.0,-2.7914533615112305,-1.2199759483337402,1.1868866682052612,0.26068559288978577,0.10233132541179657,1.1228787899017334,1.8521655797958374,-1.4533534049987793,-0.6142377257347107,-0.41788822412490845,1.7044202089309692,1.6961295099403642,1.466876745223999,1.2250508518791925,33.847991943359375,11.737147895474797,3.764472007751465,0,15.0,151040.0,15104020.0,Materials,Metals & Mining,Diversified Metals & Mining,,1.7852679216117142,89.71933311286438,,
MTH US Equity,MERITAGE HOMES C,5337214887.040001,MTH US,Consumer Discretionary,Consumer Discretionary Products,Home Construction,80780952.0,-2.450981855392456,-0.6895343661308289,0.5282219648361206,0.9070285558700562,-0.25018012523651123,-0.870843768119812,1.7243460416793823,0.0782475471496582,0.3705146014690399,0.0545036755502224,0.8361934423446655,0.7864729084257785,1.0317785739898682,0.9244342569687075,6.879449844360352,7.712954665622781,16.12114906311035,,25.0,252010.0,25201030.0,Consumer Discretionary,Household Durables,Homebuilding,58.464942932128906,1.1176249475030555,-2.1326717246299753,1838.0,1615.0
MCHI US Equity,ISHARES MSCI CHI,5331056000.0,MCHI,,,,183877744.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.674700822776305,33.99529489833193,,
NSIT US Equity,INSIGHT ENTERPRI,5319162713.4800005,NSIT US,Technology,Software & Tech Services,IT Services,89910208.0,-2.369009256362915,-0.9889197945594788,1.0714364051818848,0.31386598944664,-0.3933693766593933,-0.9633554816246033,0.7884885668754578,-0.43611612915992737,-0.7094537615776062,0.07883352041244507,0.6215716600418091,0.5832067324530213,3.0041391849517822,2.6495489005218653,21.746829986572266,16.09957611644747,14.242241859436035,,45.0,452030.0,45203030.0,Information Technology,"Electronic Equipment, Instruments & Components",Technology Distributors,41.68594741821289,1.1802211047503317,-9.09732122646444,14437.0,7420.0
CALM US Equity,CAL-MAINE FOODS,5310499922.099999,CALM US,Consumer Staples,Consumer Staple Products,Food,89439024.0,-2.923635244369507,0.42298173904418945,-1.6590795516967773,1.6618010997772217,-1.2844102382659912,1.3731789588928223,1.5332783460617065,0.5112733244895935,2.2981584072113037,3.000138998031616,1.7118722200393677,1.822731013074044,2.596350908279419,,8.704212188720703,10.83771286229313,34.26097869873047,,30.0,302020.0,30202030.0,Consumer Staples,Food Products,Packaged Foods & Meats,49.089630126953125,0.5603196290432392,104.91017396169036,3067.0,3490.0
GDS US Equity,GDS HLDGS - ADR,5304138843.420001,GDS US,Communications,Telecommunications,Telecommunications,65280336.0,-2.6925928592681885,-2.2593419551849365,1.9924565553665161,0.12373395264148712,2.0620369911193848,3.0001602172851562,-1.122679352760315,-0.869994044303894,-0.7094537615776062,-0.9375574588775635,26.68659210205078,2.7835998204464665,2.0198817253112793,2.0377885907211764,,,-19.680124282836914,0.38536110668982393,45.0,451020.0,45102030.0,Information Technology,IT Services,Internet Services & Infrastructure,,1.1964377986807753,366.41026140539486,2345.0,893.0
HXL US Equity,HEXCEL CORP,5298706885.92,HXL US,Industrials,Industrial Products,Aerospace & Defense,54064256.0,-2.997868776321411,-1.2397127151489258,-0.3409178853034973,0.6227643489837646,-0.013764968141913414,-0.9325237274169922,-0.030497141182422638,-0.43547749519348145,-0.12210001051425934,-0.7324612140655518,2.823486328125,2.620690828955747,3.4623403549194336,3.313791491301665,32.828643798828125,29.17994202646255,8.143261909484863,3.0005254860746193,20.0,201010.0,20101010.0,Industrials,Aerospace & Defense,Aerospace & Defense,,1.0442172671555474,-6.163557972803336,5894.0,6977.0
ICSH US Equity,ISHRS UT USD INC,5292400000.0,ICSH,,,,67311272.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.34856009034249574,5.509687476015124,,
THO US Equity,THOR INDUSTRIES,5289512741.52,THO US,Consumer Discretionary,Consumer Discretionary Products,Leisure Products,49687692.0,-2.3652291297912598,-1.3372302055358887,0.014528179541230202,0.6875500082969666,-0.3465331196784973,-1.0674325227737427,1.1432781219482422,-0.977558970451355,0.397622674703598,0.7376127243041992,0.5456677079200745,0.5415912550713106,1.3017765283584595,1.2448235186583112,26.649099349975586,18.804853761638725,5.267664909362793,,25.0,251020.0,25102010.0,Consumer Discretionary,Automobiles,Automobile Manufacturers,52.05713653564453,1.0180475589949964,-11.890893131630165,22300.0,21750.0
KRE US Equity,SPDR S&P REG BAN,5267512068.549999,KRE,,,,645513728.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,1.0528022245963753,42.105200030430076,,
CELH US Equity,CELSIUS HOLDINGS,5267054839.32,CELH US,Consumer Staples,Consumer Staple Products,Beverages,197559232.0,-3.0,-0.3678269684314728,3.0000202655792236,3.0002400875091553,-1.2692850828170776,-2.508563280105591,-0.20688731968402863,3.0000247955322266,-0.7094537615776062,2.2023439407348633,3.7980945110321045,3.2964512215652477,7.543105125427246,5.6624384620836565,31.209917068481445,23.395051465142163,28.67340850830078,,30.0,302010.0,30201030.0,Consumer Staples,Beverages,Soft Drinks & Non-alcoholic Beverages,31.8981990814209,1.1912224407381824,-61.208240142223424,765.0,50.0
EWT US Equity,ISHARES MSCI TAI,5263411830.13916,EWT,,,,123417376.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,1.1021137454088308,16.735152625668025,,
IDCC US Equity,INTERDIGITAL INC,5249561139.99,IDCC US,Technology,Tech Hardware & Semiconductors,Technology Hardware,111119904.0,-3.0,0.5265641212463379,-1.7971560955047607,1.7294915914535522,-1.1650547981262207,0.73422771692276,0.007887197658419609,-0.4177135229110718,-0.14240743219852448,0.9479403495788574,5.967265605926514,7.907949333386161,6.123485565185547,,17.38395118713379,22.698796371812538,49.85028839111328,22.671200070004474,45.0,451030.0,45103010.0,Information Technology,Software,Application Software,43.39603805541992,0.8538569535147232,102.00601950627681,430.0,487.0
